danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,genre,song_name
0.754,0.599,10,-8.222999999999999,1,0.346,0.0579999999999999,0.0,0.211,0.469,123.946,1BuufKSrKIzqYr2Kju2M8e,108942,4,Trap Metal,WhoDat
0.825,0.7609999999999999,8,-5.388999999999999,1,0.104,0.0111,0.00359,0.3339999999999999,0.161,149.97,5o7ZDvfOry1MNhNLBOJulo,163371,4,Trap Metal,1000 Rounds
0.607,0.7490000000000001,2,-4.497,1,0.0728,0.0064099999999999,7.659999999999999e-05,0.2339999999999999,0.18,121.829,2Bkfvi3pCcwoJwnmd45OnA,126224,4,Trap Metal,Exodus
0.59,0.853,1,-6.03,0,0.541,0.0538,0.0,0.354,0.401,141.995,2KzojgmXHO92bQMpyiz4oZ,138000,4,Trap Metal,GangShit
0.59,0.8420000000000001,11,-5.564,0,0.29,0.0773,0.0,0.2339999999999999,0.484,156.934,0YXtsvVbs7X6HaEN73oS8Z,104000,4,Trap Metal,WAR
0.728,0.524,1,-11.17,1,0.3329999999999999,0.0099,0.0,0.273,0.3,168.134,3kmo8FbsDV7F7YEnqgEQqN,104000,4,Trap Metal,TRUTH IS
0.629,0.51,1,-9.134,1,0.217,0.0184,3.36e-06,0.154,0.0397,154.922,6Cyh4TPzMTaFX8TCc7Kbnq,94000,4,Trap Metal,BACKUP
0.645,0.541,2,-8.449,1,0.4,0.0903,0.0,0.295,0.305,155.784,1pC3ynby1440UDBbdkZrMZ,82000,4,Trap Metal,MAGIC CITY
0.524,0.88,0,-8.389,1,0.061,0.00545,1.89e-05,0.852,0.573,140.105,7bC04JJWExz5XaeCXu1o4I,112000,4,Trap Metal,LOCO
0.541,0.897,2,-1.6130000000000002,1,0.16,0.00848,0.0,0.322,0.457,125.018,55tfGe1nldeCI9JBo9FEEB,130560,4,Trap Metal,Sanity
0.643,0.795,10,-9.873,0,0.51,0.0121,0.0,0.27,0.536,189.914,4VjClR9wRKLSZ9aBALPiv0,116000,4,Trap Metal,FWM
0.613,0.7709999999999999,0,-5.678999999999999,1,0.0494,0.000178,0.0,0.555,0.508,144.905,0Tt0VJ3fnSV52GtQDHzV7L,202005,4,Trap Metal,Resist Yxu Die
0.481,0.857,5,-2.0340000000000003,1,0.0409,0.00011,2.75e-05,0.154,0.186,155.998,0pKBj3LRjGJ6iinoPs33Rc,128000,4,Trap Metal,LIVELIFEGIVENONE
0.528,0.841,10,-4.689,1,0.1989999999999999,0.0301,0.0,0.2689999999999999,0.3379999999999999,139.998,38Q1UlURazKzjjefYREQUc,116571,4,Trap Metal,SQUAD UP
0.4039999999999999,0.98,10,-0.698,0,0.111,6.32e-05,0.0,0.0881,0.34,210.224,3eREkuqKtFKXG3QlgpSj9J,53000,4,Trap Metal,FUCKWHATYOUHEARD (Bonus Track)
0.5,0.847,3,-3.452,0,0.0685,9.42e-05,0.0,0.146,0.413,150.205,7rPGvGCmZ4UvSJzRpfZgQn,106000,4,Trap Metal,40CLIP
0.508,0.417,10,-8.699,0,0.0335,0.0231,0.00207,0.128,0.337,193.92,1mWYAMktr6Ggh9paVLyc69,126380,4,Trap Metal,Broken
0.6759999999999999,0.865,8,-5.125,1,0.165,0.0306,0.0,0.125,0.46,120.029,0lxWoJ7AjcpvRGNyCIilZy,156578,4,Trap Metal,Rage Quit
0.8170000000000001,0.911,0,-2.153,1,0.0455,0.187,0.00173,0.42,0.34,119.989,4XQDrALwqj4J1YPqg58sDV,116000,3,Trap Metal,Champion Of Death
0.489,0.562,0,-6.071000000000001,1,0.0349,0.0131,0.00133,0.1169999999999999,0.0397,189.82,17ogq23URBFExgIEnqbzOv,126302,4,Trap Metal,Annihilation
0.77,0.609,9,-6.38,1,0.372,0.00624,0.000121,0.128,0.293,140.15,3PLHEJsJTGsDg2ExhxZetY,93727,4,Trap Metal,Voltage
0.713,0.698,10,-7.435,0,0.168,0.18,1.37e-06,0.304,0.48,124.973,1SSv8SA2OHfOUwLgb8yOum,180062,4,Trap Metal,Cheat Cxdes
0.8540000000000001,0.98,1,-1.181,1,0.0569,0.263,0.00053,0.5479999999999999,0.255,110.001,3SCVHoGHV7GL0hmqcOIpqh,122000,4,Trap Metal,Memoirs Of A Gorilla
0.618,0.98,4,-0.7490000000000001,0,0.132,0.344,0.0,0.3829999999999999,0.155,117.125,2Eb5AK8EUN8oz5nlzSr4b7,169231,4,Trap Metal,BXILING PXINT
0.578,0.984,7,-2.94,1,0.331,0.135,0.0,0.148,0.529,160.09,5I2vL3wqFf2Z4HMVHSxIiS,198000,4,Trap Metal,CHXKE
0.727,0.657,5,-6.028,1,0.0445,0.0189,0.0,0.122,0.173,150.02,2bQcIcy5Ir6qe9k3qDnVSZ,205600,4,Trap Metal,dx dead pexple dream?
0.499,0.665,1,-5.175,1,0.325,0.131,0.0021899999999999,0.132,0.1969999999999999,119.934,5VfMwt9My7JDyfbxilXjkw,199500,4,Trap Metal,PRISXN PLANET earth
0.649,0.972,1,-1.517,1,0.263,0.114,0.0,0.0996,0.46,140.02700000000002,6k1IT7e91pqflF4qo5ujMb,170899,4,Trap Metal,immaculate SHAME
0.556,0.949,1,-1.5590000000000002,1,0.449,0.0579,0.000391,0.255,0.3989999999999999,144.825,4JhRE5Q33Dx9heKRUutTav,133747,4,Trap Metal,PIECES XF SHIT
0.547,0.971,9,-1.469,1,0.456,0.0891,0.0,0.251,0.495,160.159,0QYXLSF8shBrQXcoGsBePR,182787,4,Trap Metal,HELL IS XN EARTH
0.7559999999999999,0.91,5,-3.508,0,0.205,0.0694,4.85e-05,0.302,0.441,129.972,19ivKFjf4nq5VtI8vFzC5G,137077,4,Trap Metal,angels sleep at FXUR/AM
0.589,0.894,11,-3.4730000000000003,0,0.046,0.0005549999999999,0.0,0.175,0.392,111.042,7C5peaEXqzU9h4nyfNi6co,157838,4,Trap Metal,PUNCTURE
0.7090000000000001,0.583,1,-5.738,1,0.185,0.0698,1.79e-06,0.0519,0.0376,144.819,6XKUDYEbfo5zFupDkNGvrV,156038,4,Trap Metal,a BRAINDEAD civilisatixn
0.6970000000000001,0.959,5,-1.329,1,0.0841,0.0503,0.0,0.176,0.2789999999999999,130.002,1rN0bEQ0BKe5qIZFIfdhXa,136719,4,Trap Metal,we came frxm the DIRT
0.5710000000000001,0.934,0,-1.877,0,0.1159999999999999,0.0072599999999999,0.0,0.775,0.208,140.016,0VDUwZW434WIclIJVQjUOf,127714,4,Trap Metal,BURNS
0.828,0.759,10,-6.81,0,0.19,0.0365,0.0,0.375,0.807,137.99200000000002,3PmSqYQZHpJwji4ExujA0V,211023,4,Trap Metal,NX ICE
0.72,0.934,10,-2.819,0,0.0712,0.0433,0.0,0.115,0.628,168.00799999999998,4r2sy3aJ3SoiGvPj3eLW1x,91429,4,Trap Metal,"just shut the f*** up for once, please... holy s***"
0.7340000000000001,0.78,8,-6.062,0,0.236,0.0198,2.27e-05,0.0892,0.3289999999999999,109.959,2ODbQ4J3UmLRw5yzGnXwYb,192000,4,Trap Metal,ACT 4 - To Kill A Wolf (Prod. Rare Akuma)
0.6859999999999999,0.797,1,-9.339,1,0.541,0.135,5.45e-06,0.0766,0.486,134.861,45IHQJ9qhPLz119sXzsydj,134060,4,Trap Metal,Lames (feat. Subjectz & Babybehr)
0.716,0.5720000000000001,1,-5.529,1,0.0469,0.000139,0.000152,0.312,0.0381,124.99,4Kt9nyqOhDzk9IcvvuGCat,156080,4,Trap Metal,Legit
0.6559999999999999,0.942,10,-3.694,0,0.2769999999999999,0.178,0.0,0.422,0.605,169.972,04v1mqtyaZKY8tN45bTcK2,151063,4,Trap Metal,Sk8 Head
0.67,0.732,8,-7.55,1,0.264,0.115,0.0,0.446,0.337,120.07,1SpNsamrPVcCSoAt1v803A,160500,4,Trap Metal,30
0.7170000000000001,0.94,1,0.075,1,0.187,0.0429,0.154,0.27,0.589,154.901,3oZXpREVvDHqo4aEQGzMl3,143561,4,Trap Metal,ALVINROW2.0 w/ coldtvrky
0.579,0.813,7,-4.573,1,0.367,0.0605,3.5e-05,0.365,0.312,107.609,4Ao4XHlqBTKsCil8R6e8fD,135822,4,Trap Metal,Hexada
0.8029999999999999,0.901,0,-3.582,1,0.0366,0.0135,0.000327,0.065,0.513,123.98,6tNFuOAYEdNhaARTqkY45L,116129,4,Trap Metal,So Helpless
0.831,0.8140000000000001,2,-7.364,1,0.42,0.0598,0.0134,0.0556,0.389,156.985,2Vc6NJ9PW9gD9q343XFRKx,124539,4,Trap Metal,Mercury: Retrograde
0.682,0.273,0,-10.502,1,0.0521,0.1009999999999999,0.00497,0.126,0.048,129.933,3MKMs8bERyu2dLXlWkVHDX,79360,4,Trap Metal,BODIES IN DA PIT
0.6679999999999999,0.857,11,-2.762,0,0.321,0.0139,0.0,0.598,0.447,160.135,2SeiZIMjo1yQLUh5vNsflR,148143,4,Trap Metal,Yokai
0.679,0.947,11,-1.842,1,0.2339999999999999,0.0765,0.000155,0.278,0.37,107.101,45AwZLpFR8XPatbCDtYOdn,108008,4,Trap Metal,Hellsing Station
0.184,0.907,9,-4.281000000000001,1,0.106,0.00231,0.67,0.0661,0.15,198.74400000000003,0vLMp0ZULqjhD1w79GSKKE,117953,4,Trap Metal,MO$HP!T
0.629,0.713,1,-5.759,1,0.124,0.00699,0.0,0.912,0.0693,110.017,1AFdKcCDo99X928nI8stNo,197068,4,Trap Metal,Cake (feat. WOLF & Aaron Barcode)
0.5770000000000001,0.6920000000000001,11,-5.96,1,0.64,0.372,0.0596,0.0989,0.0658,144.702,5zjdL4aLh3D3wOKeRkZSL6,122483,4,Trap Metal,2000 Rounds
0.434,0.779,10,-6.917999999999999,0,0.141,0.0798,0.0,0.372,0.3289999999999999,129.501,1lM75dThSj56OkFqWVfqTM,233587,4,Trap Metal,Used Tx
0.8079999999999999,0.645,1,-7.22,1,0.192,0.607,0.0,0.283,0.31,121.974,32U92dO0F0xEae9aN1Vzar,165068,4,Trap Metal,Nxir Freestyle
0.721,0.899,10,-4.07,0,0.057,0.0116,2.51e-05,0.126,0.0385,142.018,1k31A67B0r2PDytoPR283x,141972,4,Trap Metal,"Beware, the Sirens"
0.348,0.925,11,-6.4110000000000005,0,0.326,0.00171,2.31e-06,0.372,0.142,139.056,06JaZOCOBEWlsY0TEfBwqc,149802,4,Trap Metal,Adult Swim (Feat. Original God & Yung Bitch)
0.758,0.804,9,-5.683,1,0.256,0.317,0.000279,0.267,0.434,125.064,4NznnGM890O0a1zm49MYsn,150135,4,Trap Metal,Adrenaline
0.7809999999999999,0.69,0,-6.611000000000001,1,0.237,0.052,0.0,0.353,0.591,120.024,0DzUwvANSN6lW8TnkjGOyT,180005,4,Trap Metal,Gucci Coffin
0.473,0.843,1,-5.981,1,0.225,0.00345,2.53e-05,0.102,0.24,143.29399999999998,1K86gziny1mnNIisKBqzhH,183536,4,Trap Metal,who is he
0.3339999999999999,0.787,0,-4.912,1,0.187,0.0324,2.06e-06,0.527,0.253,129.999,2eoeuuxP7rFPEZ7gcF31xD,153368,4,Trap Metal,Death Dreams
0.7340000000000001,0.823,1,-6.425,1,0.2789999999999999,0.0111,0.0,0.344,0.256,112.053,1SpLJqwV2MqszEnSmNaMeI,216389,4,Trap Metal,"YOU DON'T WANNA GO THERE (Feat. Kel Kiluminati, Yung Bitch)"
0.546,0.787,6,-3.357,0,0.0456,0.000821,0.672,0.0905,0.266,130.113,0a7dm5jcVp3j0sQeq6GYyN,114471,4,Trap Metal,Creepin n Lurkin
0.755,0.782,6,-4.102,0,0.288,0.000733,1.09e-05,0.165,0.3289999999999999,160.06799999999998,6nIhYy5fO4jTCbRu4ECwhJ,92850,4,Trap Metal,DEMON MODE+++
0.682,0.7559999999999999,1,-4.914,1,0.226,0.00759,6.52e-05,0.486,0.305,148.071,1kYotQ5nrC9GfpeSiNH9LR,138670,4,Trap Metal,DEATHTRAP+++
0.617,0.836,1,-7.451,0,0.695,0.000192,0.0045299999999999,0.3929999999999999,0.351,178.641,2aRW15XohUA0oWlT4XkMEV,106710,4,Trap Metal,Lovely Day To Catch
0.545,0.977,1,0.946,1,0.417,0.0139,0.0,0.303,0.627,135.175,24TEWl1iUktfjaAda1Uavg,159033,4,Trap Metal,Killstreak$
0.92,0.627,10,-2.0540000000000003,0,0.0783,4.3200000000000007e-05,8.22e-06,0.1369999999999999,0.407,125.097,53STN9YADN9NnBqewnQPac,140636,4,Trap Metal,Taste the Metal
0.8170000000000001,0.909,10,-3.572,0,0.192,0.0184,0.131,0.4639999999999999,0.294,135.018,1BJRKaARdHoKHzqthNBu20,135111,4,Trap Metal,Dirty Dan
0.616,0.918,0,-3.1830000000000003,1,0.158,0.000307,1.58e-05,0.209,0.522,135.958,2QKjLhl6lkTNkXtfiLrNGn,122580,4,Trap Metal,Body Flip
0.478,0.7170000000000001,0,-4.666,1,0.0285,0.0005,2.7300000000000003e-05,0.0763,0.0353,164.998,3zpu4ggzT6TXcPKFsNzP3m,93106,4,Trap Metal,WANT ME DEAD THEN PUT ME IN THE DIRT
0.4029999999999999,0.696,10,-5.956,0,0.236,0.00114,0.265,0.0722,0.0696,179.998,164uPGiUKnYHwJOHcgfy1e,272562,4,Trap Metal,Homecoming
0.345,0.519,4,-4.562,0,0.0487,0.0609,8.49e-05,0.3279999999999999,0.0723,179.768,69vvjwdx2kTfKCxB1fJsMi,96101,4,Trap Metal,DEATH (LET THE WORLD BURN INTRO)
0.305,0.82,8,-4.988,1,0.114,0.0475,0.00156,0.196,0.1639999999999999,172.935,7Lg9z2NeAqSmS0rG7HlmJ5,154567,4,Trap Metal,Devil Speaks
0.436,0.505,0,-7.271,1,0.0445,0.263,9.54e-05,0.196,0.0766,160.036,236AA5qoVfDDI5FqiPrWM1,134053,5,Trap Metal,Go Away I Don't Wanna See Your Face
0.67,0.8420000000000001,1,-6.0360000000000005,1,0.102,0.0355,5.01e-05,0.165,0.363,140.002,7pspfCuH7q583tfUCoy9V6,116689,4,Trap Metal,IWantTheSkyToBreak
0.381,0.885,0,-3.75,1,0.104,0.0264,0.0,0.113,0.252,128.097,5yrmZF7GDemvFnXHVBgTMu,173610,4,Trap Metal,Bring Me Extinction
0.574,0.8809999999999999,0,-4.157,1,0.115,0.026,0.0,0.107,0.324,131.64600000000002,7CDAvKYWoSN0jWKpX4sE6E,200439,4,Trap Metal,HAHAHA...OK
0.607,0.795,2,-4.821000000000001,1,0.0512,0.00112,0.0,0.0466,0.165,119.965,5Q7Hqjb1sjILJRAxGZbkZT,279651,4,Trap Metal,IronOxide
0.5660000000000001,0.8759999999999999,10,-1.473,0,0.0639,0.015,0.0,0.091,0.0832,130.159,509tVeGxQtAkg4VsrQqnFC,112536,4,Trap Metal,Tortured
0.975,0.407,1,-7.898,1,0.105,0.00586,0.0,0.124,0.14,119.969,4OozkslPi3nwvgBzkU1KPR,176000,4,Trap Metal,Go to the Sto
0.606,0.765,9,-5.976,1,0.1989999999999999,0.562,0.0,0.1119999999999999,0.368,150.18200000000002,6taAKrEE1wGVN3QkzeNzOf,165608,4,Trap Metal,Pennywise
0.6779999999999999,0.7120000000000001,6,-5.492000000000001,1,0.186,0.72,0.0,0.174,0.337,140.13,2b2qSK0oDewx0sA11Zv4Ru,153835,4,Trap Metal,North Korea
0.703,0.725,2,-5.704,1,0.105,0.593,1.21e-06,0.327,0.108,109.079,1WUIKSXyhYki5sgVi1N8TV,143492,4,Trap Metal,Better off Dead
0.372,0.6559999999999999,1,-6.086,1,0.0776,0.217,0.0,0.418,0.15,140.171,56TOfxnRzSRbFRw8J6C4IT,181728,4,Trap Metal,Suicidal Thoughts
0.579,0.7190000000000001,11,-5.77,1,0.0318,0.0139999999999999,0.000625,0.208,0.0999,125.02,0p98yNxI5QkD1CKoOAC3Ye,193190,4,Trap Metal,HXW THEY JUDGE
0.865,0.8909999999999999,0,-5.617999999999999,0,0.265,0.0866,0.0,0.0842,0.6709999999999999,200.074,69m28mCqbgVcDI8GEkUzWw,125048,4,Trap Metal,Slurp
0.81,0.665,11,-6.26,1,0.0837,0.000233,1.7199999999999998e-05,0.191,0.249,115.029,7nMiX2nHi1B7ZsrmchuYHP,149280,4,Trap Metal,I Need To Medicate
0.5489999999999999,0.497,3,-8.645,0,0.22,0.00436,0.0,0.0698,0.113,131.838,3nF5bxOE63ZU6JiU4IJQB8,84558,3,Trap Metal,Extinction
0.3939999999999999,0.916,1,-1.83,0,0.0562,0.0516,0.0,0.118,0.125,112.528,69Ce2QlUZFz1Y94n9g9bJS,166400,3,Trap Metal,Overload
0.705,0.648,4,-10.467,0,0.141,0.00476,0.000595,0.373,0.3979999999999999,130.037,0vUhboOWxdj97denl4T91p,155350,4,Trap Metal,No Teeth
0.564,0.81,1,-8.606,1,0.0779,0.131,0.000325,0.113,0.257,203.942,3BSfWiSMIVixs5nhXWJkDs,141244,4,Trap Metal,Death from Above
0.505,0.923,2,-3.125,1,0.354,0.0004089999999999,0.8420000000000001,0.242,0.481,169.94,4rnkmRdm8Suo6cq9e2VByM,103452,4,Trap Metal,Misfortune
0.667,0.935,7,-7.277,1,0.365,0.0086,0.0406,0.435,0.489,125.002,0gxhV2AwwMtgVG6zBn0UeF,212715,4,Trap Metal,Where's My Sanity
0.792,0.754,10,-7.347,1,0.108,0.385,0.000863,0.165,0.251,120.0,26zo23frbrONsEJs6m2drZ,192000,4,Trap Metal,Dead to Me
0.755,0.7879999999999999,0,-4.572,1,0.216,0.0355,0.0,0.311,0.465,140.055,2wzpr7E2FkOISAbYQOtPmZ,137195,4,Trap Metal,Slip On A Banana Clip
0.789,0.826,1,-5.565,0,0.0491,0.0184,1.04e-06,0.0942,0.205,129.998,7vozT9fsuf4RRkPpzc7Fqq,118280,4,Trap Metal,Another Day
0.698,0.987,8,-0.7340000000000001,0,0.1669999999999999,0.0226,0.000558,0.3429999999999999,0.266,129.763,1AADsJz09BwnKW4yYFQwXU,92308,4,Trap Metal,Hack Slash
0.731,0.928,1,-3.085,1,0.188,0.022,7.36e-06,0.355,0.474,145.001,6OhjZMqgdjntbcKiGrj99b,119641,4,Trap Metal,Gin Shxt
0.7959999999999999,0.674,2,-6.395,1,0.168,0.0186,1.12e-05,0.0776,0.359,160.029,5Ysq5wZM9uFeH2lKOBVlah,192750,4,Trap Metal,GreyGods (feat. $Uicideboy$)
0.77,0.853,10,-3.849,0,0.221,0.0042,0.0009609999999999,0.0936,0.615,164.037,0jakaHRU7ubOzJTseh6tJu,135732,4,Trap Metal,Stick Out
0.525,0.7,7,-7.513999999999999,1,0.0421,0.00326,0.000459,0.324,0.179,125.012,5Wr6qtsclAvA2CzbbEZdbe,112953,4,Trap Metal,Bad Luck
0.784,0.8590000000000001,0,-4.34,1,0.23,0.000296,0.000411,0.272,0.696,140.02100000000002,2M9uKVyBbTuOJ6WtifrkU6,147360,4,Trap Metal,Why She Think I’m Famous? BITCH I Ain’t Nobody!
0.5770000000000001,0.8959999999999999,0,-4.247,0,0.413,0.0736,0.0,0.627,0.371,144.998,6TBG2B3jJukN4lr5LOwyJH,76000,4,Trap Metal,Readythemissiles
0.1159999999999999,0.957,0,-4.246,0,0.256,0.00615,0.623,0.344,0.0353,159.49200000000002,62cxGdhYBzDXGvf9KPPAXZ,177735,4,Trap Metal,Love is Just a Bad Acid Trip
0.573,0.868,0,-4.428999999999999,1,0.144,0.0414,0.0,0.337,0.263,145.07,3PmJVWfvvKOQdv1RWEY1Zv,159010,4,Trap Metal,SX SAD
0.8079999999999999,0.7040000000000001,1,-7.301,1,0.283,0.0575,0.0,0.115,0.775,175.071,1cqhnnKMfbiEsAZyZBD3e4,131657,4,Trap Metal,IWantAllTheSmoke
0.636,0.735,1,-9.059,1,0.0376,0.00145,6.43e-06,0.18,0.22,110.09,2bSh7lucpy9n1ON6ar9EYZ,146182,4,Trap Metal,I NEED SPACE
0.655,0.953,10,-5.702999999999999,0,0.178,0.00725,0.0,0.297,0.551,172.013,1SOUtoN1lMZMzhvKUUc9th,141000,4,Trap Metal,Scatterbrain
0.875,0.332,1,-10.797,1,0.4589999999999999,0.396,1.3e-06,0.0884,0.38,123.964,4AxnwDsuPBrgXTBqenWTiB,172173,4,Trap Metal,I Think It's Time That I Emerge
0.208,0.785,9,-5.091,1,0.15,0.0463,0.0,0.0998,0.301,187.724,1u0jk2JBvMvHxudeLXfna0,140952,3,Trap Metal,MAD MAN
0.527,0.954,1,-4.33,1,0.181,0.00506,0.000908,0.93,0.298,139.982,0LC1ZHmdPRHmr8w9C0heZb,176834,4,Trap Metal,EVERYTHING IS FINE
0.614,0.738,9,-7.263999999999999,1,0.0469,0.000779,0.0,0.3379999999999999,0.171,134.91899999999998,1hflocGENeOhHRN2jsFTyS,143987,4,Trap Metal,Caligula
0.609,0.804,11,-7.027,1,0.139,0.000194,0.0,0.302,0.414,159.967,6VCq9JcEi9EbEKl8XIdCgk,160427,4,Trap Metal,Arson
0.475,0.914,1,-6.79,1,0.2339999999999999,0.00316,0.00108,0.297,0.449,160.127,43nXiKTaUkHmTBfaHLKEgw,141107,4,Trap Metal,KenPark - SosMula Solo
0.447,0.949,7,-5.043,1,0.209,0.0814,0.0,0.406,0.24,153.995,4NIxSd3Rlyr0qBb9ejTC2z,176173,4,Trap Metal,Gravehop187
0.794,0.685,2,-5.727,1,0.375,0.0625,0.0,0.0818,0.1939999999999999,139.977,7Fur0xdBxvYbIT3qNUtYT2,128973,4,Trap Metal,Lamborghini Getaway
0.652,0.88,2,-8.177,1,0.11,0.00881,4.62e-06,0.3929999999999999,0.447,120.045,2vbdUi6DvdKauWAisnyjNg,168040,4,Trap Metal,Nuka Cola
0.607,0.721,1,-6.321000000000001,1,0.114,0.0627,0.0,0.3939999999999999,0.177,180.054,6W3kWEuBAUmpRMQo1omdoE,132667,4,Trap Metal,PTSD
0.518,0.959,2,-2.74,1,0.376,0.008,0.0,0.0866,0.407,185.166,3qlXiKp8TDa1TQA28gd1IS,115853,4,Trap Metal,So What
0.367,0.799,1,-5.494,1,0.108,0.0373,0.0,0.135,0.395,166.65400000000002,2muf1caAmZ5AqPUFeIaP9r,102960,4,Trap Metal,Downer
0.705,0.7290000000000001,10,-5.3020000000000005,0,0.0691,0.0119,0.000194,0.621,0.5,164.074,3oBlwGbihR4DHztLAyPH6n,120000,4,Trap Metal,Aw Shit - Zillakami Solo
0.441,0.96,11,-1.84,1,0.162,0.0142,0.0,0.55,0.42,139.865,5D56GBLHrbf73N8x4B8JUZ,85714,4,Trap Metal,WAR-PAINT
0.626,0.7490000000000001,1,-2.763,1,0.209,0.147,0.0,0.139,0.433,157.542,75bUSwa9lSW9KrBF2p2kND,134093,4,Trap Metal,Snow On Tha Bluff
0.3979999999999999,0.92,0,-9.588,1,0.0391,0.0212,1.29e-06,0.411,0.635,167.986,4gF3PpiIlJYlJnJDbfqWEC,94000,4,Trap Metal,Fuck Shit
0.652,0.883,6,-2.591,0,0.176,0.00634,0.0,0.315,0.0611,137.908,2YVjyeoxb2Pyzqbc6teqyq,108147,4,Trap Metal,Tokyo Ghoul Freestyle
0.536,0.684,10,-4.955,0,0.107,0.00158,0.0,0.7609999999999999,0.402,153.218,0YqkM9ZTBnloLO6br6NE6c,131840,4,Trap Metal,Want Em Dead
0.8740000000000001,0.902,1,-6.191,0,0.139,0.0083299999999999,0.0,0.0915,0.309,134.954,5CrAp9FTRlsLVKxqPTUohv,100429,4,Trap Metal,Suck My Nutz
0.347,0.997,1,1.421,1,0.6579999999999999,0.262,0.000224,0.841,0.172,140.08700000000002,6Z7vGtDkHc0KUtKbuzkAIv,192062,4,Trap Metal,GATES (FEAT. SYRINGE)
0.588,0.884,10,-2.4930000000000003,0,0.083,0.0245,3.52e-05,0.1689999999999999,0.266,199.938,4TN0CciXiCzCaLHcHGLNBq,172826,4,Trap Metal,"If You See My Face, Good Luck. God Bless"
0.627,0.942,8,-5.252000000000001,1,0.182,0.0648,0.0,0.21,0.643,120.038,6JCWRmalnx0ZZn0esVGjB3,129049,4,Trap Metal,Man Down
0.569,0.907,9,-5.226,1,0.391,0.0148,4.91e-05,0.0894,0.326,119.922,1eBg9Rix0XTms2en8xSn7E,132630,4,Trap Metal,ACT 5/5 - SpaceGodsNeverDie (Prod. Unknown)
0.409,0.8240000000000001,4,-3.994,0,0.309,0.0125,0.000103,0.411,0.24,147.131,0iaaptgRhzUKvLNsH9vnJs,146733,1,Trap Metal,PARANXID
0.718,0.6679999999999999,8,-4.162,1,0.1369999999999999,0.0254,0.0078,0.124,0.038,130.826,0XfQbq7DaMOmVXgQ71eA6E,77584,4,Trap Metal,kamikaze (+ pulse)
0.76,0.774,1,-6.589,1,0.1169999999999999,0.0138,8.67e-06,0.14,0.314,113.063,16RPLsFiIWQiW6HEWvoeME,164127,4,Trap Metal,B!TCH
0.607,0.99,8,-3.184,1,0.3979999999999999,0.163,0.0,0.152,0.657,120.037,03tFjh3VymOR7MtBGeRVgB,176091,4,Trap Metal,Insomnia
0.5329999999999999,0.589,8,-8.916,1,0.36,0.0666,0.000102,0.341,0.2,174.97799999999998,1TgDNhS1Ue9r32BNC3A1if,124000,4,Trap Metal,Radiation
0.736,0.932,1,-3.726,1,0.271,0.146,0.0025,0.182,0.18,124.514,0QiF3l617bIKVrkBqgdMHE,115775,4,Trap Metal,Troll Under the Bridge
0.286,0.8690000000000001,4,-2.866,0,0.109,0.0035299999999999,0.0,0.539,0.04,150.174,37TsXZfXdQCB0BA8Nlb8lQ,175394,3,Trap Metal,Raging (Feat. ego mackey)
0.768,0.85,0,-6.606,1,0.0458,0.0215,0.0,0.305,0.251,122.429,540TGB8rGRvADQ3wS2zufL,80690,4,Trap Metal,Fuck What You Heard (Fwyh)
0.603,0.779,2,-7.068,1,0.0558,0.0018,0.0,0.1119999999999999,0.251,110.022,4o3hclacxC40zzsFsTw17n,179982,4,Trap Metal,Help Me (ft. Kamiyada) [prod. gin$eng]
0.4629999999999999,0.362,6,-8.533,1,0.143,0.203,0.0795,0.1,0.0576,174.012,0Tbc1EbOe0zcyQy7J40LR8,175052,4,Trap Metal,ROADKILL
0.428,0.976,1,0.174,1,0.486,0.0927,0.0,0.434,0.0933,194.71,7ad8e0svr8W8AeWWpo0dP9,258508,4,Trap Metal,"HARDTOKILL (feat. FABI DHABI, BIG$ & APACHE)"
0.38,0.846,5,-2.087,1,0.348,0.0033299999999999,0.0030399999999999,0.6890000000000001,0.387,158.19299999999998,5V8wv51BxDqAJWGPCZFEw2,55653,4,Trap Metal,... i still hate rappers (snippet) (+sellgarage)
0.611,0.5539999999999999,6,-6.39,1,0.193,0.145,0.00115,0.171,0.0772,193.12,6y8EYypJuGdqtHmd7rgkwf,73462,4,Trap Metal,offa my wave (hatred verse)
0.621,0.889,6,-8.912,0,0.7240000000000001,0.0848,0.0,0.124,0.5329999999999999,173.02200000000002,4qhCSUFJedTuuI9sIG7qLY,124000,4,Trap Metal,WHOTHEFUCKISYOU?
0.574,0.747,9,-8.801,1,0.361,0.04,0.0,0.934,0.5670000000000001,160.143,7Mvse8gvgglfvYha56MzK5,138018,4,Trap Metal,HATE ME
0.6779999999999999,0.589,4,-10.987,0,0.0535,0.00286,0.3979999999999999,0.278,0.249,120.04,40Cd35HsAOaal9KnGbP6Pu,174378,4,Trap Metal,Can I Still Go To Heaven If I Kill Myself?
0.557,0.87,7,-4.367,1,0.0686,0.00558,0.0,0.616,0.132,156.014,18gJljHwN1pHOy8bYeChHC,191860,4,Trap Metal,Pain Pulse & Energy
0.6990000000000001,0.857,10,-4.409,1,0.0609,0.0469,0.000444,0.515,0.501,122.955,6BEzRAfqWUJ7KjICZ0Tfwb,175612,4,Trap Metal,Shoot The Party (Prod. Blank Body)
